NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,BEDROOMS,PRICE,LINK,DESCRIPTION
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271640861/#zn=pc-house-6,春风拂杨柳，出租三环写字楼。4.6元起租 双哟
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271640921/#zn=pc-house-7,天王盖地虎，中林有房租！三环边4.3元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.8,http://bj.zufang.leju.com/detail/271640965/#zn=pc-house-8,天王盖地虎，中林有房租！三环边4.8元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,1950,http://bj.zufang.leju.com/detail/272627111/#zn=pc-house-9,角门东里大红门地铁口集中供暖 包宽带维修 月付免押金
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2200,http://bj.zufang.leju.com/detail/272627098/#zn=pc-house-10,建欣苑出租10号角门东站精装卧室随时看房头次出租！
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4600,http://bj.zufang.leju.com/detail/272627073/#zn=pc-house-11,好房送！2室1厅 78平米 可以月付海户西里
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3300,http://bj.zufang.leju.com/detail/272627068/#zn=pc-house-12,石榴庄 慧时欣园 正规主卧独卫带阳台 真实照片 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,5500,http://bj.zufang.leju.com/detail/272627055/#zn=pc-house-13,抢租 抢租 东丽温泉精装大三居 业主自住 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5700,http://bj.zufang.leju.com/detail/272627048/#zn=pc-house-14,10号线大红门站、建欣苑小区精装两居房主人好找一家人
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,1700,http://bj.zufang.leju.com/detail/272627028/#zn=pc-house-15,大红门 木樨园 地铁10号线建欣苑免押金可以月付
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/272627022/#zn=pc-house-16,杏林苑小区电梯大两居 近博爱 可以拎包入住 可押一付一
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5300,http://bj.zufang.leju.com/detail/272627013/#zn=pc-house-17,角门东双南电梯房一般装修温馨2室只需5400元 2年租金不变
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272589489/#zn=pc-house-18,马家堡、角门西、公益西桥、角门东、马家堡西里
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5000,http://bj.zufang.leju.com/detail/272587544/#zn=pc-house-19,富卓苑 2室1厅 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3700,http://bj.zufang.leju.com/detail/272553319/#zn=pc-house-20,马家堡西里 临 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6300,http://bj.zufang.leju.com/detail/272555515/#zn=pc-house-21,角门西 明日嘉园 精装二居 诚心出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5000,http://bj.zufang.leju.com/detail/272557333/#zn=pc-house-22,角门西 2室2厅2卫 好房甩租 看房随时
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272569228/#zn=pc-house-23,马家堡 角门西 角门东2居室出租 配套齐全 欢迎看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4200,http://bj.zufang.leju.com/detail/272571489/#zn=pc-house-24,马家堡 角门西 角门东2居室出租 配套齐全 欢迎看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4200,http://bj.zufang.leju.com/detail/272576026/#zn=pc-house-26,角门西10+4号线马家堡西里2居室 **修 拎包即住 随时看
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4,http://bj.zufang.leju.com/detail/272475512/#zn=pc-house-27,总部基地独栋写字楼可独立冠名对外出租 价格位置好
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3700,http://bj.zufang.leju.com/detail/272554381/#zn=pc-house-28,西罗园简装温馨小一居干净卫生看房方便诚租！
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.2,http://bj.zufang.leju.com/detail/272474907/#zn=pc-house-29,总部基地521平米精装修写字楼可3.2元价格全含出租中
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5300,http://bj.zufang.leju.com/detail/272521257/#zn=pc-house-30,9号线科技园总部基地 首开华润城精装两居 近万达永旺富锦嘉园
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/272520761/#zn=pc-house-31,总部基地 科技园 万达广场 幸福家园 欣葆家园 富锦嘉园 家电齐全
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272470397/#zn=pc-house-32,汉威国际广场精装独立整层4.5元价格全含出租 企业总部的选择
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271829860/#zn=pc-house-33,视频看房 总部基地16区整层465平 特价房出租 带部分家具
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271848353/#zn=pc-house-34,总部基地 精装带家具205平 一套 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271821852/#zn=pc-house-35,视频看房 总部基地16区整层466平 特价房出租 带部分家具
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3,http://bj.zufang.leju.com/detail/272141821/#zn=pc-house-36,汉威国际广场1820平新出房源高区精装带家具整层户型方
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271829860/#zn=pc-house-1,视频看房 总部基地16区整层465平 特价房出租 带部分家具
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271848353/#zn=pc-house-2,总部基地 精装带家具205平 一套 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3,http://bj.zufang.leju.com/detail/270776981/#zn=pc-house-3,总部基地600平米写字楼租赁 可随时看房 户型方正 独立电梯
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/270799170/#zn=pc-house-4,汉威国际广场912平丨会所面积出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/270956623/#zn=pc-house-5,看丹桥小面积230平出租丨4.5全含
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.2,http://bj.zufang.leju.com/detail/270741051/#zn=pc-house-6,总部基地300平丨精装出租丨中国风风格
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.9,http://bj.zufang.leju.com/detail/270656171/#zn=pc-house-7,汉威国际广场912平丨会所面积出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5,http://bj.zufang.leju.com/detail/270776711/#zn=pc-house-8,华夏幸福700平米写字楼租赁 户型方正 可随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.2,http://bj.zufang.leju.com/detail/270991328/#zn=pc-house-9,汉威国际广场912平丨会所面积出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,6,http://bj.zufang.leju.com/detail/270629280/#zn=pc-house-10,汉威国际广场912平丨会所面积出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.9,http://bj.zufang.leju.com/detail/270629941/#zn=pc-house-11,9号线丨华夏幸福创新中心360平丨写字楼
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5,http://bj.zufang.leju.com/detail/271206080/#zn=pc-house-12,汉威国际广场265平丨精装现房交付丨地丨标丨楼
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271623960/#zn=pc-house-13,滴...滴滴 全新写字楼4.5元出租嘞 户型好采光足
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.7,http://bj.zufang.leju.com/detail/271623996/#zn=pc-house-14,春风拂杨柳，出租写字楼。47毛起租 双哟
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271624200/#zn=pc-house-15,天王盖地虎，中林有房租！三环边4.7元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.9,http://bj.zufang.leju.com/detail/271624309/#zn=pc-house-16,中林置业 紧邻南三环 物业直租 高端写字楼 可合作
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271625193/#zn=pc-house-17,春风拂杨柳，出租写字楼。47毛起租 双哟
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271625269/#zn=pc-house-18,天王盖地虎，中林有房租！三环边4.6元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.7,http://bj.zufang.leju.com/detail/271625538/#zn=pc-house-19,出租三环边新开盘办公室 户型方正环境优美 交通便利
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271625585/#zn=pc-house-20,三环 玉泉营桥东300米 中林大厦 开发商直租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271626072/#zn=pc-house-21,丰台草桥全新写字楼物业直租看房随时面积自选
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271635646/#zn=pc-house-22,出租 丰台草桥写字楼 三环路旁 高层视野 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.9,http://bj.zufang.leju.com/detail/271635782/#zn=pc-house-23,中林置业 紧邻南三环 物业直租 高端写字楼 可合作
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271636208/#zn=pc-house-24,春风拂杨柳，出租写字楼。47毛起租 双哟
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.7,http://bj.zufang.leju.com/detail/271636526/#zn=pc-house-25,铁子看这里！南三环全新写字楼出租4.7元/天/㎡
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271636626/#zn=pc-house-26,厉害了我的办公室，三环边紧邻4、10号线4.7起租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271636944/#zn=pc-house-27,出租 丰台草桥写字楼 三环路旁 高层视野 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271637216/#zn=pc-house-28,丰台 草桥 底商 办公室（物业直租）任意分割
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271637293/#zn=pc-house-29,出租 丰台草桥写字楼 三环路旁 高层视野 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271637425/#zn=pc-house-30,天王盖地虎，中林有房租！三环边4.7元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271624261/#zn=pc-house-31,南三环 玉泉营桥东 （诚信招租）调高4.5米
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271624689/#zn=pc-house-32,铁子看这里！南三环全新写字楼出租4.5元/天/㎡
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271625152/#zn=pc-house-33,天王盖地虎，中林有房租！三环边4.7元起
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/271625504/#zn=pc-house-34,三环主路旁 开放式写字楼 心动不如行动
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.8,http://bj.zufang.leju.com/detail/271625744/#zn=pc-house-35,三环中林大厦4/10号线双高办公室物业直租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.7,http://bj.zufang.leju.com/detail/271635706/#zn=pc-house-36,三环 丰台 （中林置业大厦）气派大楼 天下我有
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271635901/#zn=pc-house-1,丰台草桥全新写字楼物业直租看房随时面积自选
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.7,http://bj.zufang.leju.com/detail/271636119/#zn=pc-house-2,老哥，稳！写字楼出租 47毛还可议价
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271636208/#zn=pc-house-3,春风拂杨柳，出租写字楼。47毛起租 双哟
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/271636944/#zn=pc-house-4,出租 丰台草桥写字楼 三环路旁 高层视野 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271637216/#zn=pc-house-5,丰台 草桥 底商 办公室（物业直租）任意分割
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/271795869/#zn=pc-house-6,方庄14号线  70平大两居  租金6000   看房预约
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9000,http://bj.zufang.leju.com/detail/272213575/#zn=pc-house-7,9号线七里庄 庄维花园145平米3居 精装 业主没出租过的房子
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9000,http://bj.zufang.leju.com/detail/272213573/#zn=pc-house-8,9号线七里庄 庄维花园145平米3居 精装修业主 出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/272213572/#zn=pc-house-9,9号线 郭公庄 中海御鑫阁 精装全齐开间
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272213554/#zn=pc-house-10,科技园 总部基地 郭公庄幸福家园婚房两居 家具齐全 看房方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/272213551/#zn=pc-house-11,总部基地科技园 9号线郭公庄万科西华府精装大两居室 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9000,http://bj.zufang.leju.com/detail/272213548/#zn=pc-house-12,9号线七里庄 庄维花园145平米3居 精装 业主没出租过的房子
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9000,http://bj.zufang.leju.com/detail/272213544/#zn=pc-house-13,9号线七里庄 庄维花园145平米3居 精装修业主 出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/272213532/#zn=pc-house-14,9号线 郭公庄 中海御鑫阁 精装全齐开间
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272213507/#zn=pc-house-15,科技园 总部基地 郭公庄幸福家园婚房两居 家具齐全 看房方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/272213489/#zn=pc-house-16,总部基地科技园 9号线郭公庄万科西华府精装大两居室 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6200,http://bj.zufang.leju.com/detail/272127334/#zn=pc-house-17,马家堡 4 10 角门西站 瑞丽江畔 2室1厅
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5900,http://bj.zufang.leju.com/detail/272127325/#zn=pc-house-18,房子有效 想找一家长期住的 5年之内都不用房子 精装
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/272127307/#zn=pc-house-19,马家堡临嘉园一里，嘉园二里，嘉园三里，玺萌丽苑，玺萌鹏苑
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4200,http://bj.zufang.leju.com/detail/272127297/#zn=pc-house-20,出租房源嘉园二里 正规2室 58平米 位置好 440
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,6600,http://bj.zufang.leju.com/detail/272127294/#zn=pc-house-21,4+10线 嘉园二里 精装三居室 可压零付一 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7000,http://bj.zufang.leju.com/detail/272127287/#zn=pc-house-22,马家堡临旭日嘉园，嘉园二里，嘉园一里，玺萌鹏苑，玺萌丽苑
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5900,http://bj.zufang.leju.com/detail/272127266/#zn=pc-house-23,房子有效  想找一家长期住的 5年之内都不用房子  精装
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5.9,http://bj.zufang.leju.com/detail/270544869/#zn=pc-house-24,西二环丽泽商务区吊白网交付方正户型大开间配班车
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5800,http://bj.zufang.leju.com/detail/272117657/#zn=pc-house-25,方庄 芳群园一区 家具家电全齐 看房提前联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,16000,http://bj.zufang.leju.com/detail/272117656/#zn=pc-house-26,紫芳园二区三室二厅二卫
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/266702946/#zn=pc-house-27,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/266474491/#zn=pc-house-28,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/262492294/#zn=pc-house-29,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/265340314/#zn=pc-house-30,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/262508955/#zn=pc-house-31,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/265452321/#zn=pc-house-32,方庄 东南向两居室 装修好 出租  紫芳园一区
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4800,http://bj.zufang.leju.com/detail/272038979/#zn=pc-house-33,宋庄家园小区，精装一室一厅，随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9600,http://bj.zufang.leju.com/detail/272034807/#zn=pc-house-34,宋家庄家园三居室，随时看房。
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6300,http://bj.zufang.leju.com/detail/272024415/#zn=pc-house-35,小区环境优雅，随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4000,http://bj.zufang.leju.com/detail/272025848/#zn=pc-house-36,小区环境优雅，采光采阳优佳，有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4800,http://bj.zufang.leju.com/detail/272025948/#zn=pc-house-1,小区环境优雅，采光采阳优佳。有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/272026349/#zn=pc-house-2,顺六条
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/272035931/#zn=pc-house-3,小区环境优雅，采光采阳优佳，随时看房，有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5800,http://bj.zufang.leju.com/detail/272036050/#zn=pc-house-4,小区环境优雅吗，采光采阳优佳。随时看房，有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/272036313/#zn=pc-house-5,小区环境优美，采光好，随时看房，有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4800,http://bj.zufang.leju.com/detail/272036465/#zn=pc-house-6,小区环境优美，采光采阳优佳。随时看房，有意者电话联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,9000,http://bj.zufang.leju.com/detail/272011984/#zn=pc-house-7,9号线七里庄 庄维花园145平米3居 精装 业主没出租过的房子
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272011983/#zn=pc-house-8,科技园 总部基地 郭公庄幸福家园婚房两居 家具齐全 看房方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/272011980/#zn=pc-house-9,科技园 总部基地 郭公庄幸福家园婚房两居 家具齐全 看房方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/272011975/#zn=pc-house-10,总部基地科技园 9号线郭公庄万科西华府精装大两居室 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2800,http://bj.zufang.leju.com/detail/271977073/#zn=pc-house-11,富锦嘉园次卧出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2800,http://bj.zufang.leju.com/detail/271959473/#zn=pc-house-12,富锦嘉园主卧出租速来
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,1800,http://bj.zufang.leju.com/detail/271959580/#zn=pc-house-13,富锦嘉园次卧欢迎入住，本人男
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,2.5,http://bj.zufang.leju.com/detail/271352724/#zn=pc-house-14,科技园区总部基地精装修518平米超值出租2.5元价格全含
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/271353027/#zn=pc-house-15,总部基地精装独立整层可写字楼810平米3.6元价格全含出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/271376532/#zn=pc-house-16,西南四环科技园区汉威国际广场精装修价格全含楼下就是九号线
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/271380938/#zn=pc-house-17,总部基地630平米750平米810平米920平米精装修带家具价格全含出租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/271527960/#zn=pc-house-18,新村二里精装一居室 家具家电齐全 首经贸 随时看房
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,25000,http://bj.zufang.leju.com/detail/271527939/#zn=pc-house-19,中海九号公馆 奢华生活 拎包即享
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2100,http://bj.zufang.leju.com/detail/271088418/#zn=pc-house-21,大主卧带飘窗 室内家电齐全干净敞亮 4号线新宫 3家住宽敞
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/271089159/#zn=pc-house-22,4号线新宫 西宏苑精装2居室 家电家具齐全 随时看房 拎包入住
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2100,http://bj.zufang.leju.com/detail/271173058/#zn=pc-house-23,紧邻4号线新宫 紧邻万达 德鑫家园精装3家合租大主卧 干净敞亮采光佳
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2200,http://bj.zufang.leju.com/detail/271088985/#zn=pc-house-24,单独阳台朝南大主卧 4号线新宫 德鑫嘉园 3家住包物业取暖
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2500,http://bj.zufang.leju.com/detail/271088672/#zn=pc-house-25,4号线新宫 万达广场旁 德鑫家园精装3家住 大主卧带套间
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,1700,http://bj.zufang.leju.com/detail/271088781/#zn=pc-house-26,紧邻4号线新宫 紧邻万达广场 德鑫嘉园精装3家住次卧 包物业取暖
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,2700,http://bj.zufang.leju.com/detail/271088889/#zn=pc-house-27,4米落地窗大阳台 能住3人 4号线新宫万达广场旁 德鑫嘉园精装3家合租大主卧
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/271115409/#zn=pc-house-28,4号线新宫 万达广场东御槐园精装2居家电家具齐全
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,57500,http://bj.zufang.leju.com/detail/271819610/#zn=pc-house-29,独栋小楼 有厨房 花园 小停车场 公园内 安静 可办公会所
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,6,http://bj.zufang.leju.com/detail/271588950/#zn=pc-house-32,西三环六里桥首科大厦多面积写字楼招租
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/271534246/#zn=pc-house-33,天龙华鹤 2室1厅1卫(个人)
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,14000,http://bj.zufang.leju.com/detail/271524496/#zn=pc-house-34,怡海花园六期208米大三居 空房可办公 万达广场 天坛 有钥匙
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,11000,http://bj.zufang.leju.com/detail/271524489/#zn=pc-house-35,9号线科怡路 天龙华鹤精装修 办公  实勘图片
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/271520545/#zn=pc-house-36,科技园 总部基地 怡锦园精装两居随时入住
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6300,http://bj.zufang.leju.com/detail/271519765/#zn=pc-house-1,天下儒寓 精装两居室 拎包 入住
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/271519762/#zn=pc-house-2,天下儒寓精装修两居室，配套成熟，交通便利，出行方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/271519711/#zn=pc-house-3,富锦嘉园居家两居室出租  交通方便
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,7000,http://bj.zufang.leju.com/detail/270785627/#zn=pc-house-6,装修好；随时入住；需要的抓紧联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,6000,http://bj.zufang.leju.com/detail/270785700/#zn=pc-house-7,装修好；随时入住；需要的抓紧联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5600,http://bj.zufang.leju.com/detail/271104686/#zn=pc-house-8,装修好；随时入住；需要的抓紧联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6200,http://bj.zufang.leju.com/detail/271105039/#zn=pc-house-9,装修好；随时入住；需要的抓紧联系
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5600,http://bj.zufang.leju.com/detail/271106344/#zn=pc-house-10,装修好；随时入住；需要的抓紧联系
