NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,BEDROOMS,PRICE,LINK,DESCRIPTION,LATITUDE,LONGITUDE
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.5,http://bj.zufang.leju.com/detail/272974743/#zn=pc-house-9,总部基地220平米338平米345平米500平米630平米800平米,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,2.8,http://bj.zufang.leju.com/detail/272974780/#zn=pc-house-10,总部基地306平米写字楼可2.8元每平米**价位出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272974902/#zn=pc-house-11,总部基地独立整层精装修带家具价格全含临九号线出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273024902/#zn=pc-house-12,西南四环科技园区时代财富天地精装修带家具价格全含出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.7,http://bj.zufang.leju.com/detail/272957914/#zn=pc-house-13,科技园区总部基地独立整层960平米3.7元租金全含精装修！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272958126/#zn=pc-house-14,总部基地写字楼精装修284平米独立整层3.6元含物业费出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272958388/#zn=pc-house-15,汉威国际广场写字楼4.3元价格全含对外出租 紧邻地铁九号线出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,12000,http://bj.zufang.leju.com/detail/273036974/#zn=pc-house-16,璞瑅 东西通透 全明格局 环境优美 素质住户 配套齐全 保养,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273009849/#zn=pc-house-17,科技园区总部基地东区整层精装修带家具4.5元价格全含招商中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.8,http://bj.zufang.leju.com/detail/273010010/#zn=pc-house-18,西南四环科技园区总部基地精装修带家具写字楼3.8元含物业费,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273010301/#zn=pc-house-19,西南四环科技园区 总部基地精装独立整层带家具价格全含出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272993386/#zn=pc-house-20,科技园区总部基地独立整层精装修4.5元价格全含带家具租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/273009543/#zn=pc-house-21,总部基地630平米750平米810平米920平米精装修带家具价格全含,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/273027502/#zn=pc-house-22,汉威国际广场380平米460平米520平米680平米819平米价格全,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273026815/#zn=pc-house-23,汉威国际广场写字楼独立整层1812平米4.5元价格全含随时看房,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273027191/#zn=pc-house-24,时代财富天地精装修带家具含物业费价位出租四环交通,116.29411,39.838031
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,10000,http://bj.zufang.leju.com/detail/273043211/#zn=pc-house-25,总部基地 九号线科怡路 怡海花园 精装大三居居家办公宿舍温馨上,116.309234,39.837295
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5600,http://bj.zufang.leju.com/detail/273043209/#zn=pc-house-26,总部基地 九号线科怡路 南*星怡锦园 怡海花园精装大两居居家办,116.296472,39.840819
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273008993/#zn=pc-house-27,汉威国际广场精装独立整层1352平米出租4.5元价格全含,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.8,http://bj.zufang.leju.com/detail/273009694/#zn=pc-house-28,科技园区总部基地整层精装修带家具价格全含3.8元招商中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.4,http://bj.zufang.leju.com/detail/272993472/#zn=pc-house-29,汉威国际广场写字楼486平米4.5元价格全含对外出租临,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/273026279/#zn=pc-house-30,总部基地精装整层价格全含出租 交通便利3.6元每平米价位出租,116.292351,39.833096
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.9,http://bj.zufang.leju.com/detail/272993823/#zn=pc-house-31,科技园区总部基地220平米装修写字楼3.9元含物业费出租中！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.7,http://bj.zufang.leju.com/detail/272994038/#zn=pc-house-32,西南四环 科技园区精装独立整层652平米3.6元价格全含园区内出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272994190/#zn=pc-house-33,西南四环科技园区内时代财富天地写字楼精装修带家具出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/273026127/#zn=pc-house-34,西南四环科技园区汉威国际广场整层1365平米4.5元精装修价格全含,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.7,http://bj.zufang.leju.com/detail/273025880/#zn=pc-house-35,科技园区总部基地整层写字楼含物业费精装修出租价格交通便利,116.292351,39.833096
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/273008954/#zn=pc-house-36,科技园区总部基地东区精装修带**办公家具4.5元价格全含出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272957724/#zn=pc-house-1,汉威国际广场写字楼818平米装修4.3元每平米价格全含！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/273026078/#zn=pc-house-2,西南四环科技园区汉威国际广场精装修写字楼4.3元价格全含出租中,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272974105/#zn=pc-house-3,西南四环科技园区时代财富天地精装修写字楼3.6元出租进行中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,0.1,http://bj.zufang.leju.com/detail/272992510/#zn=pc-house-4,总部基地写字楼整层306平米月租金三万元 价格可出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272993194/#zn=pc-house-5,西南四环科技园区总部基地独栋写字楼可独立冠名精装修出租！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272993335/#zn=pc-house-6,总部基地610平米660平米740平米1088平米1360平米整层3,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.8,http://bj.zufang.leju.com/detail/272974640/#zn=pc-house-7,总部基地202平米精装修带家具独立整层含物业费着急出租中！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272975050/#zn=pc-house-8,总部基地东区精装独立整层1129平米带家具4.5元价格全含出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272975491/#zn=pc-house-9,总部基地独立整层精装修价格3.6元含物业费出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272975786/#zn=pc-house-10,科技园区内总部基地东区临独立整层精装修价格全含出租！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/273042273/#zn=pc-house-11,主营 汉威国际广场 盈坤世纪 华夏幸福 诚信经营 请致电详谈,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/273042265/#zn=pc-house-12,好消息好消息！年底冲刺业绩大放价 赠送吊顶材料和灯盘诚信经营,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5.5,http://bj.zufang.leju.com/detail/273042258/#zn=pc-house-13,盈坤世纪 诺德 华夏幸福 汉威 万达 北京方向 正对电梯厅,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273042249/#zn=pc-house-14,高新技术企业入驻华夏幸福创新享受优惠政策 临万达 汉威国际,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.6,http://bj.zufang.leju.com/detail/273042243/#zn=pc-house-15,临万达 国际商务写字楼 汉威国际 华夏幸福 401至2000平 配套,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/273042232/#zn=pc-house-16,华夏幸福1200平  整层出租 享受**双政策优惠 高新企业享受房补,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.9,http://bj.zufang.leju.com/detail/273042228/#zn=pc-house-17,总部基地 写字楼可连层 整层 开发商直租 精装修随时入住,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.2,http://bj.zufang.leju.com/detail/273042226/#zn=pc-house-18,总部基地 整层写字楼出租 带家具 干净舒适,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4,http://bj.zufang.leju.com/detail/273042224/#zn=pc-house-19,精装总部基地写字楼出租475平米4元每平每天,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.5,http://bj.zufang.leju.com/detail/273042223/#zn=pc-house-20,9号线丰台科技园总部基地 花园式整栋1100平精装修,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/273009717/#zn=pc-house-21,汉威国际广场装修写字楼价格全含紧邻地铁4.3元出租招商中！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.2,http://bj.zufang.leju.com/detail/273010538/#zn=pc-house-22,西南四环科技园区时代财富天地184平米写字楼含物业费出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272974077/#zn=pc-house-23,总部基地精装独立整层可写字楼812平米3.6元价格全含出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272992469/#zn=pc-house-24,西南四环科技园区汉威国际广场独立整层价格全含临出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,16,http://bj.zufang.leju.com/detail/272929169/#zn=pc-house-25,朝阳CBD中服地块【三星大厦】光鲜入市2000~2万出租,116.393047,39.860361
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5800,http://bj.zufang.leju.com/detail/272021517/#zn=pc-house-26,整租宋家庄顺六条29号楼精装两居室随时入住,116.277706,39.856617
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/272036420/#zn=pc-house-27,整租宋家庄家园五号线楼上精装一居室随时入住,116.43243,39.853778
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/271953471/#zn=pc-house-28,宋家庄家园 正规一居室 5号线10号线 亦庄线 朝南向随时看,116.43243,39.853778
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/271958672/#zn=pc-house-29,政馨园一区两居室出租，拎包入住,116.439461,39.853274
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/271959311/#zn=pc-house-30,东铁营顺六条29号楼小区精装两居室集中供暖包物业费随时入住,116.277706,39.856617
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6500,http://bj.zufang.leju.com/detail/271963041/#zn=pc-house-31,整租宋家庄五号线尚三环精装商办楼随时入住,116.439461,39.853274
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/271906348/#zn=pc-house-32,整租宋家庄五号线十号线政馨园一区精装一居室随时入住,116.439461,39.853274
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/271906776/#zn=pc-house-33,宋家庄站 横一条 美廉美旁 政馨园一区 精装两居室,116.439461,39.853274
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/271907234/#zn=pc-house-34,押一付三蒲黄榆5+14号线蒲黄榆二里精装2居室家电齐全,116.425077,39.876402
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/272286563/#zn=pc-house-35,出租新宫四号线新宫家园精装一居室随时入住,116.369673,39.815237
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,15000,http://bj.zufang.leju.com/detail/273032955/#zn=pc-house-36,方庄 南北通透三居 空房出租 可配家具家电 紫芳园六区方庄六号,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/273035272/#zn=pc-house-1,木樨园 赵公口 精装两居室 看房随时 拎包即可入住 0押月付,116.418057,39.86086
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/273035247/#zn=pc-house-2,0押金 月付 方庄 蒲黄榆 刘家窑带电梯2室1厅1卫随时入住,116.40977,39.861005
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,5300,http://bj.zufang.leju.com/detail/273035236/#zn=pc-house-3,蒲黄榆地铁站 安乐林路 景泰 蒲安里小区 精装两居 押一付一,116.423983,39.870139
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/273028500/#zn=pc-house-4,4马家堡站马家堡西里精装两居出租，家电齐全押一付一,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/273032127/#zn=pc-house-5,4 10号线角门东里 自住两居 配置齐 可月付 离地铁近,116.388564,39.853152
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/273025284/#zn=pc-house-6,马家堡西里（马家堡） 2室1厅65平米 精装修 押一付三,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3500,http://bj.zufang.leju.com/detail/273029747/#zn=pc-house-7,马家堡西里（马家堡） 1室1厅56平米 精装修 押一付三,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5400,http://bj.zufang.leju.com/detail/273027334/#zn=pc-house-8,嘉园二里 好房出租 拎包即住 无哦 白领的选择,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4700,http://bj.zufang.leju.com/detail/273026299/#zn=pc-house-9,嘉园二里2室东南朝向，给力的房源期待您的入住,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4800,http://bj.zufang.leju.com/detail/273025102/#zn=pc-house-10,角门西 嘉园二里 精装全齐 随时入住 看房方便,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3700,http://bj.zufang.leju.com/detail/272958181/#zn=pc-house-11,马家堡西里 1室1厅 好房子 中等装修 配置齐全 拎包入住,116.381136,39.858799
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4500,http://bj.zufang.leju.com/detail/273028632/#zn=pc-house-12,嘉园二里 好房出租 拎包即住 无哦 白领的选择,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5500,http://bj.zufang.leju.com/detail/273030034/#zn=pc-house-13,4 10号线马家堡精装两居 家电齐可长租楼下菜市场公交可月付,116.386735,39.85116
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,4600,http://bj.zufang.leju.com/detail/273025156/#zn=pc-house-14,嘉园二里 超值精装二居室 近 环境温馨舒适,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5000,http://bj.zufang.leju.com/detail/273027372/#zn=pc-house-15,角门西 嘉园二里 精装全齐 随时入住 看房方便,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,8500,http://bj.zufang.leju.com/detail/273027726/#zn=pc-house-16,马家堡东路上海建筑小区，正规大三居室，140平米9500,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/273025390/#zn=pc-house-17,4 10号线角门东大一居家电齐楼层低看房随时可月付 楼下地铁,116.388564,39.853152
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/273012764/#zn=pc-house-18,4 10号线角门瑞丽江畔 南向两居 家电齐 可月付 下楼地铁,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/272992764/#zn=pc-house-19,4 10号线角门 婚房一居全新家电 配套好 可月付 离地铁近,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,5800,http://bj.zufang.leju.com/detail/273027491/#zn=pc-house-21,公益西桥地铁旁 新房两居 全新家电可长租 可月付 看房随时,116.388564,39.853152
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/273009250/#zn=pc-house-22,角门西明日嘉园精装修一居室 看房有钥匙 房子温馨舒适,116.373283,39.850728
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6600,http://bj.zufang.leju.com/detail/273010724/#zn=pc-house-23,马家堡 未来明珠家园 挑高大两居精装好房出租,116.377118,39.857858
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/273012014/#zn=pc-house-24,10号线角门东 新装修一层两居 配套齐全 离地铁近 可月付,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.9,http://bj.zufang.leju.com/detail/272624190/#zn=pc-house-25,总部广场 科技园区 高品质写字楼 不容错过精装修,116.293243,39.833595
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5,http://bj.zufang.leju.com/detail/272624195/#zn=pc-house-26,高端品质、大堂气派、办公环境佳、精装修,116.293243,39.833595
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/273026399/#zn=pc-house-27,总部基地科技园区九号线永旺旁富锦嘉园御景春天精装两居办公宿舍,116.292246,39.822751
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/273026379/#zn=pc-house-28,总部基地 科怡路九号线 怡海花园 刘孟家园鸿业兴园精装大一居,116.313084,39.842277
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5.4,http://bj.zufang.leju.com/detail/272624204/#zn=pc-house-29,总部广场写字楼出租，空间实用，视野开阔，眺望西山,116.292351,39.833096
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7200,http://bj.zufang.leju.com/detail/273023115/#zn=pc-house-30,马家堡东路上海建筑小区，正规两居室，90平米7200,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7800,http://bj.zufang.leju.com/detail/273023113/#zn=pc-house-31,城南嘉园二期(益明园) 2室2厅2卫 7800元 可以办公,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,7500,http://bj.zufang.leju.com/detail/273023108/#zn=pc-house-32,"急租！地铁角门东里10号线西马金润精装三居出租,拎包入住",None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7000,http://bj.zufang.leju.com/detail/273023097/#zn=pc-house-33,上海建筑小区 2室1厅 7000元 精装修两居室 看房随时,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7300,http://bj.zufang.leju.com/detail/273023093/#zn=pc-house-35,"急租！地铁角门东里10号线远洋自然精装两居出租,拎包入住",None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7800,http://bj.zufang.leju.com/detail/273023087/#zn=pc-house-36,城南嘉园二期(益明园) 2室2厅2卫 7800元 可以办公,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6800,http://bj.zufang.leju.com/detail/273023076/#zn=pc-house-1,"急租！地铁角门东里10号线西马金润精装两居出租,拎包入住",None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,8500,http://bj.zufang.leju.com/detail/273023071/#zn=pc-house-2,马家堡东路上海建筑小区，正规大三居室，140平米9500,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,8300,http://bj.zufang.leju.com/detail/273019702/#zn=pc-house-3,总部基地科技园区九号线万达旁 天兴家园四合欣园益辰欣园 大三居,116.321449,39.829588
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272957494/#zn=pc-house-4,总部基地东区精装修带家具独立整层可价格全含466平米,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272957585/#zn=pc-house-5,总部基地独立整层精装修752平米写字楼3.6元每平米价格全含,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272938950/#zn=pc-house-6,南四环科技园区时代财富天地精装写字楼价格全含带家具出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,2.5,http://bj.zufang.leju.com/detail/272939122/#zn=pc-house-7,总部基地精装修整层516平米价格2.5元低价位出租可写字楼,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.5,http://bj.zufang.leju.com/detail/272939287/#zn=pc-house-8,总部基地345平米500平米630平米808平米价格全含3.5元出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272956749/#zn=pc-house-9,汉威国际广场360平米450平米495平米530平米610平米750,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.5,http://bj.zufang.leju.com/detail/272938739/#zn=pc-house-10,总部基地东区精装独立整层带家具价格全含随时入住出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3,http://bj.zufang.leju.com/detail/272956783/#zn=pc-house-11,科技园区总部基地整层503平米精装修写字楼3元含物业费对外出租中,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.6,http://bj.zufang.leju.com/detail/272957352/#zn=pc-house-12,科技园区总部基地整层1355平米精装修3.6元价格全含对外出租,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,6000,http://bj.zufang.leju.com/detail/273016759/#zn=pc-house-13,总部基地 科技园区 九号线富锦家园 欣葆家园 天兴家园精装大两居,116.292246,39.822751
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4000,http://bj.zufang.leju.com/detail/273013692/#zn=pc-house-14,总部基地  科怡路九号线 宝隆公寓 城市经典恒富花园精装一居,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.8,http://bj.zufang.leju.com/detail/272938487/#zn=pc-house-15,科技园区内 总部基地精装修独立整层206平米价位出租！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,3.7,http://bj.zufang.leju.com/detail/272938618/#zn=pc-house-16,科技园区 总部基地独立整层精装修带家具3.7元价位出租！,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4.3,http://bj.zufang.leju.com/detail/272937941/#zn=pc-house-17,汉威国际广场写字楼582平米价格4.3元全含出租九号线,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4500,http://bj.zufang.leju.com/detail/271985230/#zn=pc-house-18,宋家庄a口楼上精装一居室 家电齐全 拎包入住 看房随时,116.429637,39.863357
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3600,http://bj.zufang.leju.com/detail/271945106/#zn=pc-house-19,新宫地产站南庭新苑大一居甩租，家电家具齐全，随时看房,116.37545,39.811426
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5,http://bj.zufang.leju.com/detail/272550126/#zn=pc-house-20,传统老北京空中四合院，别具匠心的设计，中国风十足,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,5,http://bj.zufang.leju.com/detail/272869543/#zn=pc-house-21,空中四合院。闹中取静，现代奢华之作,116.301582,39.831856
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",Studio,4,http://bj.zufang.leju.com/detail/272923740/#zn=pc-house-22,丰台总部科技园总部广场独栋FIT影视，传媒，剧场面积3120平招租,116.293243,39.833595
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4300,http://bj.zufang.leju.com/detail/272984581/#zn=pc-house-23,总部基地 科技园区科怡路  九号线怡海花园鸿业兴园精装大一居,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,4200,http://bj.zufang.leju.com/detail/272983586/#zn=pc-house-24,总部基地 科技园区 永旺旁 九号线 富锦嘉园御景春天温馨上映,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,5800,http://bj.zufang.leju.com/detail/272983581/#zn=pc-house-25,总部基地 科技园区 九号线科怡路 怡海花园精装小两居给您一个家,None,None
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,3600,http://bj.zufang.leju.com/detail/271907960/#zn=pc-house-26,丰台新宫旁诚苑中里南庭新苑五爱屯西街精装两居室 随时看房,116.383815,39.811091
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,8500,http://bj.zufang.leju.com/detail/272975007/#zn=pc-house-27,天坛旁边 益辰欣园3居室出租 可以做宿舍 办公 有钥匙,116.321449,39.829588
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,16000,http://bj.zufang.leju.com/detail/272974998/#zn=pc-house-28,科技园 紧邻九号线 怡海花园 精装大三居 高楼层 采光好,116.309234,39.837295
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",2,7500,http://bj.zufang.leju.com/detail/272974989/#zn=pc-house-29,总部基地 怡海花园 怡锦园 精装大两居室 全齐 采光好,116.296981,39.839784
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",1,3900,http://bj.zufang.leju.com/detail/272974980/#zn=pc-house-30,总部基地 设计师 富丰园 精装一居室 家具家电全齐,116.289287,39.843337
China,北京,Beijing,丰台,Fengtai,"Fengtai, Beijing",3,15800,http://bj.zufang.leju.com/detail/272974975/#zn=pc-house-31,怡海花园 恒丰园 精装大三居室 带保姆间 有钥匙随时看房,116.309234,39.837295
