NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,LINK
China,衡阳,hengyang,南岳,None,None,//hengyang.zufang.leju.com/house/a16961/
China,衡阳,hengyang,衡阳县,None,None,//hengyang.zufang.leju.com/house/a16966/
China,衡阳,hengyang,衡南,None,None,//hengyang.zufang.leju.com/house/a16973/
China,衡阳,hengyang,衡山,None,None,//hengyang.zufang.leju.com/house/a16980/
China,衡阳,hengyang,祁东,None,None,//hengyang.zufang.leju.com/house/a16986/
China,衡阳,hengyang,耒阳,None,None,//hengyang.zufang.leju.com/house/a16992/
China,衡阳,hengyang,常宁,None,None,//hengyang.zufang.leju.com/house/a17001/
China,衡阳,hengyang,衡东,None,None,//hengyang.zufang.leju.com/house/a17006/
China,郴州,chenzhou,北湖区,None,None,//chenzhou.zufang.leju.com/house/a17716/
China,郴州,chenzhou,苏仙区,None,None,//chenzhou.zufang.leju.com/house/a17718/
China,郴州,chenzhou,桂阳县,None,None,//chenzhou.zufang.leju.com/house/a17720/
China,郴州,chenzhou,宜章县,None,None,//chenzhou.zufang.leju.com/house/a17722/
China,郴州,chenzhou,永兴县,None,None,//chenzhou.zufang.leju.com/house/a17724/
China,郴州,chenzhou,嘉禾县,None,None,//chenzhou.zufang.leju.com/house/a17726/
China,郴州,chenzhou,临武县,None,None,//chenzhou.zufang.leju.com/house/a17728/
China,郴州,chenzhou,汝城县,None,None,//chenzhou.zufang.leju.com/house/a17730/
China,郴州,chenzhou,桂东县,None,None,//chenzhou.zufang.leju.com/house/a17732/
China,郴州,chenzhou,安仁县,None,None,//chenzhou.zufang.leju.com/house/a17734/
China,郴州,chenzhou,资兴市,None,None,//chenzhou.zufang.leju.com/house/a17736/
China,常德,changde,武陵,None,None,//changde.zufang.leju.com/house/a17748/
China,常德,changde,鼎城,None,None,//changde.zufang.leju.com/house/a17756/
China,常德,changde,津市,None,None,//changde.zufang.leju.com/house/a17758/
China,常德,changde,澧县,None,None,//changde.zufang.leju.com/house/a17760/
China,常德,changde,桃源,None,None,//changde.zufang.leju.com/house/a17762/
China,常德,changde,石门,None,None,//changde.zufang.leju.com/house/a17764/
China,常德,changde,临澧,None,None,//changde.zufang.leju.com/house/a17766/
China,常德,changde,安乡,None,None,//changde.zufang.leju.com/house/a17768/
China,常德,changde,汉寿,None,None,//changde.zufang.leju.com/house/a17770/
China,长春,changchun,朝阳,None,None,//cc.zufang.leju.com/house/a283/
China,长春,changchun,高新,None,None,//cc.zufang.leju.com/house/a297/
China,长春,changchun,南关,None,None,//cc.zufang.leju.com/house/a317/
China,长春,changchun,经开,None,None,//cc.zufang.leju.com/house/a300/
China,长春,changchun,净月,None,None,//cc.zufang.leju.com/house/a305/
China,长春,changchun,绿园,None,None,//cc.zufang.leju.com/house/a311/
China,长春,changchun,宽城,None,None,//cc.zufang.leju.com/house/a308/
China,长春,changchun,二道,None,None,//cc.zufang.leju.com/house/a289/
China,长春,changchun,汽车厂开发区,None,None,//cc.zufang.leju.com/house/a324/
China,长春,changchun,呼兰,None,None,//cc.zufang.leju.com/house/a5458/
China,松原,songyuan,宁江区,None,None,//songyuan.zufang.leju.com/house/a14598/
China,松原,songyuan,前郭县,None,None,//songyuan.zufang.leju.com/house/a14600/
China,松原,songyuan,长岭县,None,None,//songyuan.zufang.leju.com/house/a14602/
China,松原,songyuan,乾安县,None,None,//songyuan.zufang.leju.com/house/a14604/
China,松原,songyuan,扶余市,None,None,//songyuan.zufang.leju.com/house/a14606/
China,四平,siping,铁西区,None,None,//sp.zufang.leju.com/house/a14608/
China,四平,siping,铁东区,None,None,//sp.zufang.leju.com/house/a14610/
China,四平,siping,梨树县,None,None,//sp.zufang.leju.com/house/a14612/
China,四平,siping,伊通满族自治县,None,None,//sp.zufang.leju.com/house/a14614/
China,四平,siping,公主岭市,None,None,//sp.zufang.leju.com/house/a14616/
China,四平,siping,双辽市,None,None,//sp.zufang.leju.com/house/a14618/
China,吉林,jilin,昌邑区,None,None,//jilin.zufang.leju.com/house/a16623/
China,吉林,jilin,船营区,None,None,//jilin.zufang.leju.com/house/a16632/
China,吉林,jilin,龙潭区,None,None,//jilin.zufang.leju.com/house/a16640/
China,吉林,jilin,丰满区,None,None,//jilin.zufang.leju.com/house/a16648/
China,吉林,jilin,永吉县,None,None,//jilin.zufang.leju.com/house/a16652/
China,吉林,jilin,舒兰市,None,None,//jilin.zufang.leju.com/house/a16654/
China,吉林,jilin,磐石市,None,None,//jilin.zufang.leju.com/house/a16656/
China,吉林,jilin,蛟河市,None,None,//jilin.zufang.leju.com/house/a16658/
China,吉林,jilin,桦甸市,None,None,//jilin.zufang.leju.com/house/a16660/
China,吉林,jilin,经开区,None,None,//jilin.zufang.leju.com/house/a16662/
China,吉林,jilin,高新区,None,None,//jilin.zufang.leju.com/house/a16664/
China,延边,yanbian,延吉市,None,None,//yanbian.zufang.leju.com/house/a18218/
China,延边,yanbian,敦化市,None,None,//yanbian.zufang.leju.com/house/a18229/
China,延边,yanbian,珲春市,None,None,//yanbian.zufang.leju.com/house/a18236/
China,延边,yanbian,汪清县,None,None,//yanbian.zufang.leju.com/house/a18238/
China,延边,yanbian,安图县,None,None,//yanbian.zufang.leju.com/house/a18240/
China,延边,yanbian,龙井市,None,None,//yanbian.zufang.leju.com/house/a18242/
China,延边,yanbian,和龙市,None,None,//yanbian.zufang.leju.com/house/a18244/
China,延边,yanbian,图们市,None,None,//yanbian.zufang.leju.com/house/a18246/
China,南京,nanjing,白下,None,None,//nj.zufang.leju.com/house/a2441/
China,南京,nanjing,鼓楼,None,None,//nj.zufang.leju.com/house/a2460/
China,南京,nanjing,高淳,None,None,//nj.zufang.leju.com/house/a2482/
China,南京,nanjing,建邺,None,None,//nj.zufang.leju.com/house/a2487/
China,南京,nanjing,江宁,None,None,//nj.zufang.leju.com/house/a2504/
China,南京,nanjing,溧水,None,None,//nj.zufang.leju.com/house/a2529/
China,南京,nanjing,六合,None,None,//nj.zufang.leju.com/house/a2534/
China,南京,nanjing,浦口,None,None,//nj.zufang.leju.com/house/a2540/
China,南京,nanjing,秦淮,None,None,//nj.zufang.leju.com/house/a2559/
China,南京,nanjing,玄武,None,None,//nj.zufang.leju.com/house/a2569/
China,南京,nanjing,栖霞,None,None,//nj.zufang.leju.com/house/a2591/
China,南京,nanjing,下关,None,None,//nj.zufang.leju.com/house/a2601/
China,南京,nanjing,雨花台,None,None,//nj.zufang.leju.com/house/a2616/
China,南京,nanjing,南京周边,None,None,//nj.zufang.leju.com/house/a5377/
China,苏州,suzhou,姑苏区,None,None,//suzhou.zufang.leju.com/house/a3623/
China,苏州,suzhou,吴中区,None,None,//suzhou.zufang.leju.com/house/a3641/
China,苏州,suzhou,相城区,None,None,//suzhou.zufang.leju.com/house/a3658/
China,苏州,suzhou,高新区,None,None,//suzhou.zufang.leju.com/house/a3669/
China,苏州,suzhou,工业园区,None,None,//suzhou.zufang.leju.com/house/a3679/
China,苏州,suzhou,吴江区,None,None,//suzhou.zufang.leju.com/house/a3694/
China,苏州,suzhou,昆山,None,None,//suzhou.zufang.leju.com/house/a3707/
China,苏州,suzhou,常熟,None,None,//suzhou.zufang.leju.com/house/a5432/
China,苏州,suzhou,太仓,None,None,//suzhou.zufang.leju.com/house/a5433/
China,苏州,suzhou,张家港,None,None,//suzhou.zufang.leju.com/house/a5434/
China,苏州,suzhou,无锡,None,None,//suzhou.zufang.leju.com/house/a19169/
China,无锡,wuxi,崇安区,None,None,//wx.zufang.leju.com/house/a4697/
China,无锡,wuxi,南长区,None,None,//wx.zufang.leju.com/house/a4706/
China,无锡,wuxi,北塘区,None,None,//wx.zufang.leju.com/house/a4717/
China,无锡,wuxi,惠山区,None,None,//wx.zufang.leju.com/house/a4726/
China,无锡,wuxi,锡山区,None,None,//wx.zufang.leju.com/house/a4731/
China,无锡,wuxi,滨湖区,None,None,//wx.zufang.leju.com/house/a4741/
China,无锡,wuxi,江阴市,None,None,//wx.zufang.leju.com/house/a4772/
China,无锡,wuxi,宜兴市,None,None,//wx.zufang.leju.com/house/a4774/
China,无锡,wuxi,新区,None,None,//wx.zufang.leju.com/house/a6335/
China,无锡,wuxi,新吴区,None,None,//wx.zufang.leju.com/house/a25586/
China,昆山,kunshan,玉山镇,None,None,//ks.zufang.leju.com/house/a2178/
China,昆山,kunshan,花桥镇,None,None,//ks.zufang.leju.com/house/a2184/
China,昆山,kunshan,巴城镇,None,None,//ks.zufang.leju.com/house/a2190/
China,昆山,kunshan,千灯镇,None,None,//ks.zufang.leju.com/house/a2196/
China,昆山,kunshan,张浦镇,None,None,//ks.zufang.leju.com/house/a2201/
China,昆山,kunshan,周市镇,None,None,//ks.zufang.leju.com/house/a2207/
China,昆山,kunshan,陆家镇,None,None,//ks.zufang.leju.com/house/a2215/
China,昆山,kunshan,锦溪镇,None,None,//ks.zufang.leju.com/house/a2217/
China,昆山,kunshan,淀山湖镇,None,None,//ks.zufang.leju.com/house/a2219/
China,昆山,kunshan,周庄镇,None,None,//ks.zufang.leju.com/house/a2221/
China,昆山,kunshan,周边,None,None,//ks.zufang.leju.com/house/a2223/
China,常州,changzhou,新北,None,None,//cz.zufang.leju.com/house/a777/
China,常州,changzhou,天宁,None,None,//cz.zufang.leju.com/house/a746/
China,常州,changzhou,钟楼,None,None,//cz.zufang.leju.com/house/a790/
China,常州,changzhou,武进,None,None,//cz.zufang.leju.com/house/a760/
China,常州,changzhou,戚区,None,None,//cz.zufang.leju.com/house/a737/
China,常州,changzhou,金坛,None,None,//cz.zufang.leju.com/house/a733/
China,常州,changzhou,溧阳,None,None,//cz.zufang.leju.com/house/a735/
China,常州,changzhou,常州周边,None,None,//cz.zufang.leju.com/house/a19503/
China,扬州,yangzhou,宝应市,None,None,//yangzhou.zufang.leju.com/house/a4907/
China,扬州,yangzhou,广陵区,None,None,//yangzhou.zufang.leju.com/house/a4909/
China,扬州,yangzhou,高邮市,None,None,//yangzhou.zufang.leju.com/house/a4919/
China,扬州,yangzhou,邗江区,None,None,//yangzhou.zufang.leju.com/house/a4921/
China,扬州,yangzhou,江都区,None,None,//yangzhou.zufang.leju.com/house/a4938/
China,扬州,yangzhou,开发区,None,None,//yangzhou.zufang.leju.com/house/a4940/
China,扬州,yangzhou,仪征市,None,None,//yangzhou.zufang.leju.com/house/a4943/
China,徐州,xuzhou,丰县,None,None,//xz.zufang.leju.com/house/a4843/
China,徐州,xuzhou,鼓楼,None,None,//xz.zufang.leju.com/house/a4845/
China,徐州,xuzhou,贾汪,None,None,//xz.zufang.leju.com/house/a4856/
China,徐州,xuzhou,金山桥开发区,None,None,//xz.zufang.leju.com/house/a4860/
China,徐州,xuzhou,沛县,None,None,//xz.zufang.leju.com/house/a4864/
China,徐州,xuzhou,邳州市,None,None,//xz.zufang.leju.com/house/a4867/
China,徐州,xuzhou,泉山,None,None,//xz.zufang.leju.com/house/a4870/
China,徐州,xuzhou,睢宁市,None,None,//xz.zufang.leju.com/house/a4883/
China,徐州,xuzhou,新城区,None,None,//xz.zufang.leju.com/house/a4885/
China,徐州,xuzhou,新沂市,None,None,//xz.zufang.leju.com/house/a4888/
China,徐州,xuzhou,云龙,None,None,//xz.zufang.leju.com/house/a4890/
China,徐州,xuzhou,铜山区,None,None,//xz.zufang.leju.com/house/a4897/
China,南通,nantong,崇川,None,None,//nt.zufang.leju.com/house/a2694/
China,南通,nantong,港闸,None,None,//nt.zufang.leju.com/house/a2703/
China,南通,nantong,海门市,None,None,//nt.zufang.leju.com/house/a2707/
China,南通,nantong,海安县,None,None,//nt.zufang.leju.com/house/a2709/
China,南通,nantong,开发区,None,None,//nt.zufang.leju.com/house/a2711/
China,南通,nantong,启东市,None,None,//nt.zufang.leju.com/house/a2716/
China,南通,nantong,如皋市,None,None,//nt.zufang.leju.com/house/a2718/
China,南通,nantong,如东县,None,None,//nt.zufang.leju.com/house/a2720/
China,南通,nantong,通州,None,None,//nt.zufang.leju.com/house/a2722/
China,镇江,zhenjiang,丹阳市,None,None,//zhenjiang.zufang.leju.com/house/a13165/
China,镇江,zhenjiang,句容市,None,None,//zhenjiang.zufang.leju.com/house/a13167/
China,镇江,zhenjiang,扬中市,None,None,//zhenjiang.zufang.leju.com/house/a13169/
China,镇江,zhenjiang,丹徒区,None,None,//zhenjiang.zufang.leju.com/house/a13171/
China,镇江,zhenjiang,京口区,None,None,//zhenjiang.zufang.leju.com/house/a13176/
China,镇江,zhenjiang,润州区,None,None,//zhenjiang.zufang.leju.com/house/a13189/
China,镇江,zhenjiang,镇江新区,None,None,//zhenjiang.zufang.leju.com/house/a13197/
China,盐城,yancheng,亭湖,None,None,//yancheng.zufang.leju.com/house/a13743/
China,盐城,yancheng,盐都,None,None,//yancheng.zufang.leju.com/house/a13745/
China,盐城,yancheng,响水,None,None,//yancheng.zufang.leju.com/house/a13747/
China,盐城,yancheng,阜宁,None,None,//yancheng.zufang.leju.com/house/a13749/
China,盐城,yancheng,滨海,None,None,//yancheng.zufang.leju.com/house/a13751/
China,盐城,yancheng,射阳,None,None,//yancheng.zufang.leju.com/house/a13753/
China,盐城,yancheng,建湖,None,None,//yancheng.zufang.leju.com/house/a13755/
China,盐城,yancheng,东台,None,None,//yancheng.zufang.leju.com/house/a13757/
China,盐城,yancheng,大丰,None,None,//yancheng.zufang.leju.com/house/a13759/
China,盐城,yancheng,城南新区,None,None,//yancheng.zufang.leju.com/house/a13761/
China,盐城,yancheng,开发区,None,None,//yancheng.zufang.leju.com/house/a13763/
China,宿迁,suqian,宿城区,None,None,//suqian.zufang.leju.com/house/a13851/
China,宿迁,suqian,宿豫区,None,None,//suqian.zufang.leju.com/house/a13856/
China,宿迁,suqian,沭阳县,None,None,//suqian.zufang.leju.com/house/a13858/
China,宿迁,suqian,泗洪县,None,None,//suqian.zufang.leju.com/house/a13860/
China,宿迁,suqian,泗阳县,None,None,//suqian.zufang.leju.com/house/a13862/
China,宿迁,suqian,洋河新区,None,None,//suqian.zufang.leju.com/house/a13864/
China,宿迁,suqian,其他,None,None,//suqian.zufang.leju.com/house/a13866/
China,泰州,taizhou,城中,None,None,//tz.zufang.leju.com/house/a18732/
China,泰州,taizhou,城东,None,None,//tz.zufang.leju.com/house/a18740/
China,泰州,taizhou,城南,None,None,//tz.zufang.leju.com/house/a18755/
China,泰州,taizhou,城西,None,None,//tz.zufang.leju.com/house/a18774/
China,泰州,taizhou,城北,None,None,//tz.zufang.leju.com/house/a18786/
China,泰州,taizhou,高港,None,None,//tz.zufang.leju.com/house/a18794/
China,泰州,taizhou,靖江市,None,None,//tz.zufang.leju.com/house/a18796/
China,泰州,taizhou,姜堰市,None,None,//tz.zufang.leju.com/house/a18798/
China,泰州,taizhou,泰兴市,None,None,//tz.zufang.leju.com/house/a18800/
China,泰州,taizhou,兴化市,None,None,//tz.zufang.leju.com/house/a18802/
China,连云港,lianyungang,新浦,None,None,//lyg.zufang.leju.com/house/a15956/
China,连云港,lianyungang,海州,None,None,//lyg.zufang.leju.com/house/a15965/
China,连云港,lianyungang,连云,None,None,//lyg.zufang.leju.com/house/a15971/
China,连云港,lianyungang,开发,None,None,//lyg.zufang.leju.com/house/a15978/
China,连云港,lianyungang,灌南,None,None,//lyg.zufang.leju.com/house/a15982/
China,连云港,lianyungang,灌云,None,None,//lyg.zufang.leju.com/house/a15990/
China,连云港,lianyungang,东海,None,None,//lyg.zufang.leju.com/house/a15995/
China,连云港,lianyungang,赣榆,None,None,//lyg.zufang.leju.com/house/a16001/
China,淮安,huaian,清河区,None,None,//huaian.zufang.leju.com/house/a16802/
China,淮安,huaian,清浦区,None,None,//huaian.zufang.leju.com/house/a16804/
China,淮安,huaian,淮阴区,None,None,//huaian.zufang.leju.com/house/a16806/
China,淮安,huaian,金湖县,None,None,//huaian.zufang.leju.com/house/a16808/
China,淮安,huaian,盱眙县,None,None,//huaian.zufang.leju.com/house/a16810/
China,淮安,huaian,涟水县,None,None,//huaian.zufang.leju.com/house/a16812/
China,淮安,huaian,洪泽县,None,None,//huaian.zufang.leju.com/house/a16814/
China,淮安,huaian,开发区,None,None,//huaian.zufang.leju.com/house/a16816/
China,淮安,huaian,楚州,None,None,//huaian.zufang.leju.com/house/a16818/
China,南昌,nanchang,昌北,None,None,//nc.zufang.leju.com/house/a2346/
China,南昌,nanchang,象湖,None,None,//nc.zufang.leju.com/house/a12533/
China,南昌,nanchang,东湖,None,None,//nc.zufang.leju.com/house/a2351/
China,南昌,nanchang,高新开发区,None,None,//nc.zufang.leju.com/house/a2371/
China,南昌,nanchang,红谷滩,None,None,//nc.zufang.leju.com/house/a2377/
China,南昌,nanchang,南昌县,None,None,//nc.zufang.leju.com/house/a2388/
China,南昌,nanchang,青山湖,None,None,//nc.zufang.leju.com/house/a2391/
China,南昌,nanchang,青云谱,None,None,//nc.zufang.leju.com/house/a2402/
China,南昌,nanchang,湾里,None,None,//nc.zufang.leju.com/house/a2412/
China,南昌,nanchang,西湖,None,None,//nc.zufang.leju.com/house/a2414/
China,南昌,nanchang,新建县,None,None,//nc.zufang.leju.com/house/a2439/
China,鹰潭,yingtan,月湖区,None,None,//yingtan.zufang.leju.com/house/a13558/
China,鹰潭,yingtan,余江县,None,None,//yingtan.zufang.leju.com/house/a13560/
China,鹰潭,yingtan,贵溪市,None,None,//yingtan.zufang.leju.com/house/a13562/
China,鹰潭,yingtan,高新区,None,None,//yingtan.zufang.leju.com/house/a13564/
China,鹰潭,yingtan,龙虎山,None,None,//yingtan.zufang.leju.com/house/a13566/
China,鹰潭,yingtan,信江新区,None,None,//yingtan.zufang.leju.com/house/a13568/
China,宜春,yichun,袁州,None,None,//yc.zufang.leju.com/house/a18617/
China,宜春,yichun,丰城,None,None,//yc.zufang.leju.com/house/a18619/
China,宜春,yichun,高安,None,None,//yc.zufang.leju.com/house/a18621/
China,宜春,yichun,樟树,None,None,//yc.zufang.leju.com/house/a18623/
China,宜春,yichun,万载,None,None,//yc.zufang.leju.com/house/a18625/
China,宜春,yichun,上高,None,None,//yc.zufang.leju.com/house/a18627/
China,宜春,yichun,奉新,None,None,//yc.zufang.leju.com/house/a18629/
China,宜春,yichun,宜丰,None,None,//yc.zufang.leju.com/house/a18631/
China,宜春,yichun,其它,None,None,//yc.zufang.leju.com/house/a18633/
China,新余,xinyu,渝水区,None,None,//xinyu.zufang.leju.com/house/a13949/
China,新余,xinyu,分宜县,None,None,//xinyu.zufang.leju.com/house/a13951/
China,新余,xinyu,仙女湖风景名胜区,None,None,//xinyu.zufang.leju.com/house/a13953/
China,新余,xinyu,新余高新开发区,None,None,//xinyu.zufang.leju.com/house/a13955/
China,上饶,shangrao,信州区,None,None,//shangrao.zufang.leju.com/house/a14779/
China,上饶,shangrao,广丰县,None,None,//shangrao.zufang.leju.com/house/a14782/
China,上饶,shangrao,德兴市,None,None,//shangrao.zufang.leju.com/house/a14785/
China,上饶,shangrao,上饶县,None,None,//shangrao.zufang.leju.com/house/a14788/
China,上饶,shangrao,玉山县,None,None,//shangrao.zufang.leju.com/house/a14791/
China,上饶,shangrao,铅山县,None,None,//shangrao.zufang.leju.com/house/a14794/
China,上饶,shangrao,横峰县,None,None,//shangrao.zufang.leju.com/house/a14797/
China,上饶,shangrao,弋阳县,None,None,//shangrao.zufang.leju.com/house/a14800/
China,上饶,shangrao,余干县,None,None,//shangrao.zufang.leju.com/house/a14803/
China,上饶,shangrao,鄱阳县,None,None,//shangrao.zufang.leju.com/house/a14806/
China,上饶,shangrao,万年县,None,None,//shangrao.zufang.leju.com/house/a14809/
China,上饶,shangrao,婺源县,None,None,//shangrao.zufang.leju.com/house/a14812/
China,萍乡,pingxiang,安源区,None,None,//pingxiang.zufang.leju.com/house/a15233/
China,萍乡,pingxiang,湘东区,None,None,//pingxiang.zufang.leju.com/house/a15235/
China,萍乡,pingxiang,莲花县,None,None,//pingxiang.zufang.leju.com/house/a15237/
China,萍乡,pingxiang,上栗县,None,None,//pingxiang.zufang.leju.com/house/a15239/
China,萍乡,pingxiang,芦溪县,None,None,//pingxiang.zufang.leju.com/house/a15241/
China,九江,jiujiang,浔阳,None,None,//jiujiang.zufang.leju.com/house/a16119/
China,九江,jiujiang,庐山,None,None,//jiujiang.zufang.leju.com/house/a16121/
China,九江,jiujiang,开发区,None,None,//jiujiang.zufang.leju.com/house/a16123/
China,九江,jiujiang,九江县,None,None,//jiujiang.zufang.leju.com/house/a16125/
China,九江,jiujiang,湖口县,None,None,//jiujiang.zufang.leju.com/house/a16127/
China,九江,jiujiang,彭泽县,None,None,//jiujiang.zufang.leju.com/house/a16129/
China,九江,jiujiang,都昌县,None,None,//jiujiang.zufang.leju.com/house/a16131/
China,九江,jiujiang,星子县,None,None,//jiujiang.zufang.leju.com/house/a16133/
China,九江,jiujiang,德安县,None,None,//jiujiang.zufang.leju.com/house/a16135/
China,九江,jiujiang,永修县,None,None,//jiujiang.zufang.leju.com/house/a16137/
China,九江,jiujiang,瑞昌市,None,None,//jiujiang.zufang.leju.com/house/a16139/
China,九江,jiujiang,共青城市,None,None,//jiujiang.zufang.leju.com/house/a16141/
China,九江,jiujiang,武宁县,None,None,//jiujiang.zufang.leju.com/house/a16143/
China,九江,jiujiang,修水县,None,None,//jiujiang.zufang.leju.com/house/a16145/
China,景德镇,jingdezhen,昌江区,None,None,//jdz.zufang.leju.com/house/a16147/
China,景德镇,jingdezhen,珠山区,None,None,//jdz.zufang.leju.com/house/a16149/
China,景德镇,jingdezhen,浮梁县,None,None,//jdz.zufang.leju.com/house/a16151/
China,景德镇,jingdezhen,乐平市,None,None,//jdz.zufang.leju.com/house/a16153/
China,吉安,jian,吉州区,None,None,//ja.zufang.leju.com/house/a16666/
China,吉安,jian,青原区,None,None,//ja.zufang.leju.com/house/a16675/
China,吉安,jian,井冈山市,None,None,//ja.zufang.leju.com/house/a16682/
China,吉安,jian,吉安县,None,None,//ja.zufang.leju.com/house/a16684/
China,吉安,jian,泰和县,None,None,//ja.zufang.leju.com/house/a16686/
China,吉安,jian,万安县,None,None,//ja.zufang.leju.com/house/a16688/
China,吉安,jian,遂川县,None,None,//ja.zufang.leju.com/house/a16690/
China,吉安,jian,永新县,None,None,//ja.zufang.leju.com/house/a16692/
China,吉安,jian,永丰县,None,None,//ja.zufang.leju.com/house/a16694/
China,吉安,jian,吉水县,None,None,//ja.zufang.leju.com/house/a16696/
China,吉安,jian,安福县,None,None,//ja.zufang.leju.com/house/a16698/
China,吉安,jian,新干县,None,None,//ja.zufang.leju.com/house/a16700/
China,吉安,jian,峡江县,None,None,//ja.zufang.leju.com/house/a16702/
China,赣州,ganzhou,章贡,None,None,//ganzhou.zufang.leju.com/house/a17197/
China,赣州,ganzhou,章江新区,None,None,//ganzhou.zufang.leju.com/house/a17199/
China,赣州,ganzhou,老城区,None,None,//ganzhou.zufang.leju.com/house/a17201/
China,赣州,ganzhou,开发区,None,None,//ganzhou.zufang.leju.com/house/a17203/
China,赣州,ganzhou,站北区,None,None,//ganzhou.zufang.leju.com/house/a17205/
China,赣州,ganzhou,水东区,None,None,//ganzhou.zufang.leju.com/house/a17207/
China,赣州,ganzhou,水西区,None,None,//ganzhou.zufang.leju.com/house/a17209/
China,赣州,ganzhou,南康,None,None,//ganzhou.zufang.leju.com/house/a17211/
China,赣州,ganzhou,瑞金,None,None,//ganzhou.zufang.leju.com/house/a17213/
China,赣州,ganzhou,赣县,None,None,//ganzhou.zufang.leju.com/house/a17215/
China,赣州,ganzhou,信丰,None,None,//ganzhou.zufang.leju.com/house/a17217/
China,赣州,ganzhou,宁都,None,None,//ganzhou.zufang.leju.com/house/a17219/
China,赣州,ganzhou,于都,None,None,//ganzhou.zufang.leju.com/house/a17221/
China,赣州,ganzhou,大余,None,None,//ganzhou.zufang.leju.com/house/a17223/
China,赣州,ganzhou,上犹,None,None,//ganzhou.zufang.leju.com/house/a17225/
China,赣州,ganzhou,崇义,None,None,//ganzhou.zufang.leju.com/house/a17227/
China,赣州,ganzhou,安远,None,None,//ganzhou.zufang.leju.com/house/a17229/
China,赣州,ganzhou,定南,None,None,//ganzhou.zufang.leju.com/house/a17231/
China,赣州,ganzhou,全南,None,None,//ganzhou.zufang.leju.com/house/a17233/
China,赣州,ganzhou,兴国,None,None,//ganzhou.zufang.leju.com/house/a17235/
China,抚州,fuzhou,临川区,None,None,//fuzhou.zufang.leju.com/house/a17292/
China,抚州,fuzhou,南城县,None,None,//fuzhou.zufang.leju.com/house/a17294/
China,抚州,fuzhou,黎川县,None,None,//fuzhou.zufang.leju.com/house/a17296/
China,抚州,fuzhou,南丰县,None,None,//fuzhou.zufang.leju.com/house/a17298/
China,抚州,fuzhou,崇仁县,None,None,//fuzhou.zufang.leju.com/house/a17300/
China,抚州,fuzhou,乐安县,None,None,//fuzhou.zufang.leju.com/house/a17302/
China,抚州,fuzhou,宜黄县,None,None,//fuzhou.zufang.leju.com/house/a17304/
China,抚州,fuzhou,金溪县,None,None,//fuzhou.zufang.leju.com/house/a17306/
China,抚州,fuzhou,资溪县,None,None,//fuzhou.zufang.leju.com/house/a17308/
China,抚州,fuzhou,东乡县,None,None,//fuzhou.zufang.leju.com/house/a17310/
China,抚州,fuzhou,广昌县,None,None,//fuzhou.zufang.leju.com/house/a17312/
China,沈阳,shenyang,沈河区,None,None,//sy.zufang.leju.com/house/a3853/
China,沈阳,shenyang,大东区,None,None,//sy.zufang.leju.com/house/a3884/
China,沈阳,shenyang,皇姑区,None,None,//sy.zufang.leju.com/house/a3915/
China,沈阳,shenyang,和平区,None,None,//sy.zufang.leju.com/house/a3942/
China,沈阳,shenyang,铁西区,None,None,//sy.zufang.leju.com/house/a3971/
China,沈阳,shenyang,东陵区,None,None,//sy.zufang.leju.com/house/a4015/
China,沈阳,shenyang,于洪区,None,None,//sy.zufang.leju.com/house/a4032/
China,沈阳,shenyang,浑南新区,None,None,//sy.zufang.leju.com/house/a4057/
China,沈阳,shenyang,沈北新区,None,None,//sy.zufang.leju.com/house/a4068/
China,沈阳,shenyang,苏家屯,None,None,//sy.zufang.leju.com/house/a4077/
China,沈阳,shenyang,沈抚新城,None,None,//sy.zufang.leju.com/house/a4083/
China,沈阳,shenyang,其它区域,None,None,//sy.zufang.leju.com/house/a4085/
China,大连,dalian,中山区,None,None,//dl.zufang.leju.com/house/a897/
China,大连,dalian,西岗区,None,None,//dl.zufang.leju.com/house/a921/
China,大连,dalian,沙河口区,None,None,//dl.zufang.leju.com/house/a940/
China,大连,dalian,甘井子区,None,None,//dl.zufang.leju.com/house/a968/
China,大连,dalian,高新技术产业园区,None,None,//dl.zufang.leju.com/house/a1031/
China,大连,dalian,经济技术开发区,None,None,//dl.zufang.leju.com/house/a1037/
China,大连,dalian,旅顺口区,None,None,//dl.zufang.leju.com/house/a995/
China,大连,dalian,金州区,None,None,//dl.zufang.leju.com/house/a1007/
China,大连,dalian,瓦房店市,None,None,//dl.zufang.leju.com/house/a1022/
China,大连,dalian,普兰店市,None,None,//dl.zufang.leju.com/house/a1024/
China,大连,dalian,庄河市,None,None,//dl.zufang.leju.com/house/a1026/
China,大连,dalian,长海县,None,None,//dl.zufang.leju.com/house/a1029/
China,大连,dalian,长兴岛临港工业区,None,None,//dl.zufang.leju.com/house/a1046/
China,抚顺,fushun,新抚区,None,None,//fushun.zufang.leju.com/house/a1123/
China,抚顺,fushun,顺城区,None,None,//fushun.zufang.leju.com/house/a1124/
China,抚顺,fushun,东洲区,None,None,//fushun.zufang.leju.com/house/a1125/
China,抚顺,fushun,望花区,None,None,//fushun.zufang.leju.com/house/a1126/
China,抚顺,fushun,开发区,None,None,//fushun.zufang.leju.com/house/a1127/
China,抚顺,fushun,胜利,None,None,//fushun.zufang.leju.com/house/a1128/
China,抚顺,fushun,清原,None,None,//fushun.zufang.leju.com/house/a1129/
